node	Degree Centrality	In-Degree Centrality	Out-Degree Centrality	Betweenness centrality	Eigenvector centrality
1240	32.0	10.0	22.0	0.0035726876584314176	0.00019346592671325987
1241	27.0	6.0	21.0	0.0020740246868023856	5.104900333702094e-05
1242	26.0	11.0	15.0	0.0006553520116616083	1.7078962111066883e-05
1243	42.0	20.0	22.0	0.004662735667622211	6.181195256328683e-05
1244	5.0	5.0	0	0.0	9.982601096106787e-06
1245	31.0	14.0	17.0	0.00190432453380538	2.0528959493413533e-06
1246	12.0	12.0	0	0.0	1.313132367832996e-05
1247	26.0	14.0	12.0	0.003138654299348366	7.655967011517745e-06
1248	20.0	4.0	16.0	0.0006218033518944579	0.00011862464155743998
1249	27.0	10.0	17.0	0.0032105842203629005	1.0571597754975969e-05
1250	4.0	2.0	2.0	0.0005089373878109108	7.674883054368099e-06
1251	31.0	19.0	12.0	0.001320061202943481	0.00033538591124859617
1252	24.0	7.0	17.0	0.0005643945312034891	0.00024140950904487287
1253	38.0	21.0	17.0	0.0034809458832499415	0.007240334229716927
1254	64.0	35.0	29.0	0.013485277734181202	0.0069676509511339465
1255	55.0	44.0	11.0	0.002408978067599268	0.01828263067660002
1256	72.0	34.0	38.0	0.0038264060769980252	0.02863285964142517
1257	26.0	10.0	16.0	0.0015758681158983638	7.704086537421439e-05
1258	29.0	12.0	17.0	0.0014836966610994695	8.247699305639464e-05
1259	19.0	7.0	12.0	0.0	1.753424555585949e-08
1260	36.0	9.0	27.0	0.0003666901385628759	1.2451105534909184e-05
1261	28.0	18.0	10.0	0.001200048579681082	1.5633592929783764e-05
1262	21.0	11.0	10.0	0.0012756696039151164	1.307034913705605e-07
1263	23.0	10.0	13.0	0.0002052884967311735	2.278667888286925e-08
1264	25.0	11.0	14.0	0.0012551903042150915	2.5480944095744973e-06
1265	22.0	10.0	12.0	0.004593101685286288	1.5630157421808808e-06
1266	35.0	31.0	4.0	9.274349814497475e-05	0.00024535075641441036
1267	18.0	3.0	15.0	0.00013767866777368703	3.69141884827706e-06
1268	39.0	19.0	20.0	0.0037309524911456047	2.4986257100267397e-05
1269	18.0	2.0	16.0	0.00010752344161156154	2.777961712351861e-09
1270	34.0	8.0	26.0	0.0011390392508706705	4.60000219704939e-06
1271	26.0	15.0	11.0	0.0003120095245993652	0.00010949985366231925
1272	27.0	19.0	8.0	0.002178845806000792	1.2007010792353677e-05
1273	43.0	15.0	28.0	0.0035872734695407355	1.4887107310747085e-05
1274	27.0	15.0	12.0	0.0007718314260217496	0.0009135096093294255
1275	45.0	30.0	15.0	0.003341188705037781	0.0001912352610170133
1276	29.0	16.0	13.0	0.0016134340212452234	5.478082171840821e-05
1277	52.0	26.0	26.0	0.0031686283353103755	0.00010041755696516355
1278	37.0	19.0	18.0	0.0016918893778953544	0.00011135201964889739
1279	25.0	18.0	7.0	0.0008237424183549193	1.4433003585635116e-05
1280	29.0	10.0	19.0	0.0012012263159818348	9.482637913645528e-05
1281	5.0	5.0	0	0.0	1.1292417401548451e-05
1282	44.0	19.0	25.0	0.005390524932858677	0.0034701192620001306
1283	27.0	0	27.0	0.0	3.7757856497573076e-111
1284	28.0	17.0	11.0	0.0024946784438226	1.2890446606660314e-06
1285	33.0	11.0	22.0	0.000355676362827267	0.0001016859999939561
1286	20.0	9.0	11.0	0.0008473359708414235	2.9029049147784546e-05
1287	65.0	26.0	39.0	0.008645602440627561	0.0014995221261556208
1288	20.0	4.0	16.0	0.0007789625546120204	7.777445439828621e-07
1289	12.0	12.0	0	0.0	2.336887707025685e-06
1290	46.0	16.0	30.0	0.017710129196304006	6.808824207330386e-06
1291	25.0	16.0	9.0	0.0005311720137965466	1.9845015207302147e-05
1292	3.0	3.0	0	0.0	1.5299396811307692e-06
1293	33.0	14.0	19.0	0.008514909209732214	1.9383713824476468e-05
1294	34.0	7.0	27.0	0.0002203013990264806	0.00016297033501985362
1295	18.0	13.0	5.0	0.0007000826952073328	0.0012023184748472923
1296	25.0	6.0	19.0	0.0013150396459688444	8.335813942810186e-06
1297	49.0	20.0	29.0	0.00939923904257442	5.3857186595676854e-05
1298	23.0	8.0	15.0	0.0011971158868706374	8.157989955867403e-06
1299	16.0	8.0	8.0	0.0004007927226560951	2.4604002947788562e-05
1300	12.0	4.0	8.0	5.7010202250713605e-05	2.0476706861898684e-05
1301	10.0	4.0	6.0	0.0	3.3202620574862565e-07
1302	30.0	12.0	18.0	0.003654067942597704	0.0001736532225603935
1303	26.0	10.0	16.0	0.0010622663746501862	5.86682887833329e-05
1304	33.0	16.0	17.0	0.0026921110511630387	1.0666872976606572e-05
1305	38.0	17.0	21.0	0.0016805054564652234	1.8845216527923662e-06
1306	28.0	11.0	17.0	0.001715974732353602	4.310457994471879e-06
1307	8.0	8.0	0	0.0	0.00010975558933546142
1308	10.0	6.0	4.0	0.0	4.18244911922953e-05
1309	22.0	9.0	13.0	0.0018214015445066805	1.7936510755127417e-07
1310	17.0	5.0	12.0	0.00018858017184906876	2.7685069736034516e-07
1311	18.0	10.0	8.0	0.003019211131000618	3.4037255588785176e-07
1312	17.0	7.0	10.0	0.0005187967231286391	2.124773312036382e-08
1313	29.0	15.0	14.0	0.004653370722707655	3.346458727558659e-05
1314	35.0	6.0	29.0	0.0028160503249050903	3.8108746105141484e-06
1315	27.0	11.0	16.0	0.0018828198454830685	5.035338596958422e-06
1316	16.0	6.0	10.0	0.0006499163056581351	1.1559954027597021e-05
1317	57.0	34.0	23.0	0.008034077010390689	0.00020129942887190752
1318	10.0	8.0	2.0	1.83908053117512e-05	2.1245253430582144e-05
1319	30.0	20.0	10.0	0.0033407227873803397	0.0002908665431474895
1320	46.0	32.0	14.0	0.006948538048751352	0.00189340002350177
1321	42.0	17.0	25.0	0.008118405517956003	5.6420052526850435e-05
1322	48.0	32.0	16.0	0.014092665741664826	0.00018645495266871425
1323	7.0	5.0	2.0	3.773933025268578e-05	3.0372537863627047e-05
1324	30.0	6.0	24.0	0.001947528042807272	4.883714283899553e-07
1325	47.0	25.0	22.0	0.008899482821046523	6.185730973490329e-06
1326	32.0	4.0	28.0	3.143649972008703e-05	0.00026627005553002994
1327	38.0	13.0	25.0	0.004363104022122182	2.2392092039983504e-06
1328	38.0	21.0	17.0	0.0037553817372081516	5.436433401628465e-05
1329	23.0	14.0	9.0	0.000555192657469038	9.547916262462393e-08
1330	18.0	9.0	9.0	0.001052992024835689	3.214783573272517e-07
1331	26.0	11.0	15.0	0.0016064012530493017	1.929940058459867e-06
1332	29.0	9.0	20.0	0.00324321398697232	7.5758588611594424e-06
1333	24.0	17.0	7.0	0.0010893465442732041	7.277906442031827e-06
1334	47.0	21.0	26.0	0.009109161297483355	4.689750901943488e-06
1335	7.0	7.0	0	0.0	9.690956446656401e-06
1336	49.0	25.0	24.0	0.005289454450802669	0.0003347799911274924
1337	34.0	20.0	14.0	0.0009563477605253644	0.00012407872424838272
1338	22.0	7.0	15.0	0.0003334935054702357	0.00010504244966159111
1339	25.0	10.0	15.0	0.004256080147776656	6.18189022725166e-05
1340	24.0	14.0	10.0	0.0029567186309806884	0.00025919287255622334
1341	67.0	36.0	31.0	0.010423502066966035	8.629353464955675e-05
1342	20.0	10.0	10.0	2.0448608298780363e-05	0.00024345419117858188
1343	35.0	10.0	25.0	0.0041838732645990894	0.00012481163025372072
1344	42.0	24.0	18.0	0.010358716216698928	0.0008046389563856898
1345	21.0	15.0	6.0	0.0007498297588648341	0.00013849903668766746
1346	19.0	0	19.0	0.0	3.7757856497573076e-111
1347	24.0	11.0	13.0	0.0005114222819839271	1.6977473020964857e-06
1348	32.0	8.0	24.0	0.0013058507143915439	0.00022439900894277964
1349	42.0	21.0	21.0	0.0008382376343641814	9.648595120101271e-05
1350	16.0	16.0	0	0.0	0.0007908668843056231
1351	9.0	0	9.0	0.0	3.7757856497573076e-111
1352	9.0	6.0	3.0	1.2890388522522304e-05	3.6873833593589166e-06
1353	7.0	0	7.0	0.0	3.7757856497573076e-111
1354	43.0	19.0	24.0	0.001218452327149985	6.057200077469539e-05
1355	34.0	17.0	17.0	0.001887846579320566	0.0021583402695090335
1356	21.0	10.0	11.0	8.270038419570032e-05	2.4312595269581474e-05
1357	38.0	15.0	23.0	9.90178559318413e-05	0.000612476904093438
1358	17.0	6.0	11.0	0.0001788606118285725	2.827680104463958e-50
1359	14.0	3.0	11.0	0.0004875569441972492	4.731691680646953e-08
1360	23.0	5.0	18.0	8.32180704817454e-05	2.5813069643722377e-50
1361	24.0	17.0	7.0	0.0011949830193721317	0.005211080378986415
1362	36.0	13.0	23.0	0.001587132969482704	4.323695734790997e-05
1363	18.0	7.0	11.0	0.00047102722108383	2.069790123927717e-05
1364	45.0	20.0	25.0	0.004597313063223266	4.3986468168475364e-05
1365	41.0	9.0	32.0	0.004220605695025419	8.961670499239907e-06
1366	34.0	14.0	20.0	0.002901178657782342	5.9763199681351054e-06
1367	9.0	9.0	0	0.0	7.00959734774726e-06
1368	52.0	21.0	31.0	0.003280988692454555	1.9915678518458736e-05
1369	35.0	20.0	15.0	0.0026283243354279953	6.671933532684585e-05
1370	23.0	11.0	12.0	0.0016335124838494826	1.4754650026144813e-05
1371	33.0	15.0	18.0	0.003922084486608956	1.6706676938126822e-05
1372	46.0	19.0	27.0	0.008364691070782762	0.00020543556488855552
1373	5.0	5.0	0	0.0	0.02083392950151844
1374	12.0	9.0	3.0	0.0011932151207052874	3.7767788164845962e-06
1375	28.0	3.0	25.0	0.0012070373445426908	4.1086411411904186e-07
1376	23.0	7.0	16.0	0.0007382439397831453	2.2604025930434337e-06
1377	20.0	11.0	9.0	0.0008900657968915836	5.7012606289507215e-06
1378	30.0	13.0	17.0	0.0016838548867359345	1.2466529681741513e-05
1379	19.0	19.0	0	0.0	0.0005332507076085441
1380	12.0	6.0	6.0	0.002166387685527117	2.7786935526571922e-05
1381	38.0	16.0	22.0	0.005824661829198935	5.282262382700954e-05
1382	34.0	13.0	21.0	0.0006222485621004561	0.00013959575401819479
1383	4.0	0	4.0	0.0	3.7757856497573076e-111
1384	16.0	5.0	11.0	0.00014381325026332112	4.950866798872189e-06
1385	9.0	9.0	0	0.0	7.223572574131352e-05
1386	18.0	4.0	14.0	0.00041070641503385824	2.731299491763441e-05
1387	32.0	10.0	22.0	0.0013736158492348442	0.0005936208146360705
1388	10.0	0	10.0	0.0	3.7757856497573076e-111
1389	43.0	15.0	28.0	0.005077949651103851	0.00027692007012417936
1390	22.0	9.0	13.0	0.0015717007412957003	1.6717474749170435e-06
1391	22.0	11.0	11.0	0.0003089267027659668	5.817580063807404e-07
1392	23.0	14.0	9.0	0.0006881448494511337	4.5303466582487525e-06
1393	39.0	17.0	22.0	0.002363217188344313	6.624682459716471e-06
1394	32.0	17.0	15.0	0.00191603977445858	2.7010833476537937e-05
1395	22.0	12.0	10.0	0.0014560444481303708	1.6211262831674766e-06
1396	29.0	8.0	21.0	0.0008123792043762299	5.616618531911486e-06
1397	50.0	24.0	26.0	0.004465134812238801	0.0010518755190365716
1398	19.0	15.0	4.0	1.1622057121711878e-05	0.0005517118786938945
1399	20.0	6.0	14.0	0.0006683019341070258	2.6524023307352066e-08
1400	8.0	8.0	0	0.0	4.157995647055294e-07
1401	21.0	21.0	0	0.0	0.004639342545470935
1402	3.0	0	3.0	0.0	3.7757856497573076e-111
1403	13.0	13.0	0	0.0	1.1079691962524828e-05
1404	25.0	7.0	18.0	0.0025924693832565147	3.830467667934055e-08
1405	20.0	12.0	8.0	0.0013292242502064792	2.2100321772133448e-07
1406	20.0	5.0	15.0	0.0011203766602587456	1.0379431492592992e-06
1407	34.0	15.0	19.0	0.0010673267580962771	8.119472845698637e-06
1408	23.0	3.0	20.0	0.00043574948912128853	4.459290728514004e-07
1409	21.0	10.0	11.0	0.0002673461402708265	0.00011179993993980981
1410	38.0	18.0	20.0	0.0028510303872531554	9.340196640220793e-05
1411	34.0	19.0	15.0	0.0018247147367373687	1.0556461548311574e-05
1412	22.0	22.0	0	0.0	0.00040592888972749834
1413	9.0	0	9.0	0.0	3.7757856497573076e-111
1414	19.0	8.0	11.0	0.00040674611494561345	1.0624466274288912e-47
1415	5.0	1.0	4.0	0.0	7.31107142936136e-07
1416	2.0	0	2.0	0.0	3.7757856497573076e-111
1417	10.0	0	10.0	0.0	3.7757856497573076e-111
1418	23.0	11.0	12.0	0.00644426316549811	8.64306438210509e-06
1419	16.0	11.0	5.0	0.006077780101449652	5.069991407932386e-05
1420	11.0	2.0	9.0	5.971511309529911e-05	1.1805753295841097e-07
1421	19.0	10.0	9.0	0.0006404814730949636	1.051315291841324e-07
1422	17.0	5.0	12.0	0.00033049092501117434	6.3760373971289706e-06
1423	32.0	20.0	12.0	0.003635691928322697	7.377789158612212e-05
1424	17.0	6.0	11.0	0.0018303937552952838	2.6570053361311144e-07
1425	24.0	6.0	18.0	0.002386978249321946	1.1236468989357438e-05
1426	23.0	7.0	16.0	0.0014964084478533055	2.386341760455674e-05
1427	3.0	2.0	1.0	0.0	4.256053484843951e-82
1428	5.0	3.0	2.0	1.5530588581352174e-07	3.0094842802257947e-82
1429	22.0	4.0	18.0	0.0030818563484749325	7.359375478966061e-06
1430	12.0	8.0	4.0	7.76063511410168e-05	7.575900806463182e-06
1431	25.0	13.0	12.0	0.0008450625884938483	4.710801851216601e-05
1432	39.0	18.0	21.0	0.005617476012229406	8.781132999343495e-05
1433	32.0	13.0	19.0	0.0027955077935229848	0.00013933113737390945
1434	36.0	6.0	30.0	0.001537349667785179	1.5498147441821528e-05
1435	1.0	1.0	0	0.0	1.7551881434863615e-06
1436	31.0	0	31.0	0.0	3.7757856497573076e-111
1437	8.0	8.0	0	0.0	2.2692471755041414e-108
1438	23.0	15.0	8.0	0.0008371116666920334	1.8526893845858424e-06
1439	16.0	13.0	3.0	0.00023487426797864935	0.00010972028615028961
1440	19.0	8.0	11.0	0.00020013751818502503	7.892348678505034e-05
1441	10.0	8.0	2.0	0.0005230702234199412	0.00027492924431278434
1442	39.0	16.0	23.0	0.0014087796902144559	4.219812204370754e-06
1443	40.0	21.0	19.0	0.003165258197588224	4.1708806889723346e-05
1444	19.0	13.0	6.0	0.0018610252528405706	5.1492084378896896e-05
1445	32.0	20.0	12.0	0.0022092132835401963	7.035490103475764e-05
1446	35.0	11.0	24.0	0.0033910237753639084	5.1700274162602956e-05
1447	30.0	11.0	19.0	0.0008991486027802445	2.0854265144197854e-05
1448	22.0	3.0	19.0	0.00047470538214618033	2.2730704086830737e-06
1449	79.0	48.0	31.0	0.013631483681155169	0.15178271811626
1450	4.0	0	4.0	0.0	3.7757856497573076e-111
1451	37.0	16.0	21.0	0.002149116931472816	0.000486266990112851
1452	55.0	29.0	26.0	0.0013191474866486113	0.0022942432262327995
1453	34.0	10.0	24.0	0.0003278118984808911	0.0009557718709526177
1454	32.0	32.0	0	0.0	0.007615431008621291
1455	32.0	12.0	20.0	0.0018269226687473513	0.0008959277790771349
1456	28.0	18.0	10.0	0.0006067930380305806	0.0014703274546812365
1457	44.0	17.0	27.0	0.004872838646813604	0.004278722700314772
1458	43.0	26.0	17.0	0.0008564265420243748	0.0048808657898538575
1459	59.0	31.0	28.0	0.005556714433284457	0.0017670591076836184
1460	52.0	41.0	11.0	0.0032103926764370625	5.122885786779126e-05
1461	43.0	24.0	19.0	0.0017853576368407926	3.9758825292566255e-05
1462	21.0	6.0	15.0	0.00022819611488866795	1.519712299756638e-48
1463	16.0	6.0	10.0	7.113009570259295e-05	1.476894885647832e-48
1464	2.0	2.0	0	0.0	6.37942993703278e-08
1465	7.0	5.0	2.0	0.00012340346843599416	1.303142546159852e-48
1466	22.0	1.0	21.0	0.0001458322267788969	2.6062850923197036e-49
1467	28.0	15.0	13.0	0.0026083028183152023	0.0007185940261113785
1468	31.0	1.0	30.0	0.0003740542259818671	3.4643405679577994e-07
1469	5.0	5.0	0	0.0	6.281619404877621e-08
1470	18.0	10.0	8.0	0.00037275631250756835	2.5268085302406858e-05
1471	2.0	2.0	0	0.0	1.6716676183986323e-05
1472	17.0	8.0	9.0	0.00038583158898939236	7.21464678340854e-08
1473	20.0	7.0	13.0	0.0013126324047387347	2.6640780916125212e-08
1474	4.0	4.0	0	0.0	1.906265588018828e-07
1475	43.0	21.0	22.0	0.0019315677746085025	0.000167944224583946
1476	39.0	18.0	21.0	0.0011149280120981212	5.212327756055643e-05
1477	44.0	27.0	17.0	0.001120726098501826	2.9374189782728622e-05
1478	23.0	6.0	17.0	0.0015974504571635826	3.4196482378122505e-07
1479	41.0	14.0	27.0	0.0016137006296825373	0.012174749263636524
1480	10.0	7.0	3.0	6.763571327178873e-05	2.2560967038901146e-06
1481	45.0	20.0	25.0	0.0021619899405271644	5.366854291468053e-05
1482	46.0	22.0	24.0	0.005100521142951331	5.758019126426681e-05
1483	10.0	3.0	7.0	0.0009313823393808409	6.035547257896417e-06
1484	33.0	14.0	19.0	0.0015020538168026268	4.9822666041408514e-05
1485	13.0	9.0	4.0	0.0008721978547287379	0.0002739716030712548
1486	21.0	6.0	15.0	1.3511612065776392e-05	3.0547153610647327e-07
1487	23.0	19.0	4.0	9.639318646159249e-05	0.0001401338388613633
1488	35.0	19.0	16.0	0.0013571404831814594	6.388492590273933e-05
1489	29.0	14.0	15.0	0.0020662542156488486	5.176787068686608e-05
1490	32.0	14.0	18.0	0.004744967545729045	5.981865105034629e-05
1491	46.0	21.0	25.0	0.0019469190218693317	0.000899213701855139
1492	28.0	16.0	12.0	0.008068446202921223	0.0001035757421007389
1493	28.0	13.0	15.0	0.0021613661285524804	4.581782415407581e-06
1494	33.0	7.0	26.0	0.0026088800385241423	4.615877649285519e-06
1495	33.0	13.0	20.0	0.002361840142823434	3.858165843989308e-05
1496	19.0	12.0	7.0	0.0013034822996328879	2.1374595317665683e-05
1497	70.0	37.0	33.0	0.004386270483422703	0.003385518698414232
1498	38.0	24.0	14.0	0.0036087238008030128	0.0023473369502211958
1499	9.0	9.0	0	0.0	0.0011625633415059057
1500	20.0	10.0	10.0	0.0007554854815398765	8.543988686956799e-06
1501	29.0	7.0	22.0	0.0017213897309056334	6.143322833691269e-06
1502	35.0	14.0	21.0	0.0030491651990630256	4.6618790591910236e-05
1503	7.0	2.0	5.0	0.00018807542772017482	5.5835187618371864e-08
1504	14.0	7.0	7.0	0.00013453372358596322	0.002444100516114756
1505	12.0	4.0	8.0	9.621199626147672e-05	8.725860169588064e-07
1506	6.0	5.0	1.0	4.3666838227901855e-05	7.851311868740883e-06
1507	63.0	27.0	36.0	0.005330607922111821	0.00427685835634039
1508	28.0	14.0	14.0	0.0011815878867207149	3.236940164640217e-05
1509	33.0	11.0	22.0	0.001692238816138436	3.80475323916379e-05
1510	40.0	31.0	9.0	0.00170941047024655	0.00031519897091273957
1511	21.0	7.0	14.0	0.00035024583368665417	3.641129495622491e-06
1512	36.0	20.0	16.0	0.003010922973561036	1.098446555457778e-05
1513	37.0	14.0	23.0	0.0006796962092628779	7.291197944888662e-06
1514	35.0	7.0	28.0	0.0006893122320261654	1.254151787820728e-05
1515	21.0	9.0	12.0	0.002279036221370525	4.74348129628373e-07
1516	28.0	8.0	20.0	0.0016227394322368843	1.258337823201525e-06
1517	32.0	7.0	25.0	0.0002577689439789927	0.00010883062724883068
1518	26.0	14.0	12.0	0.0005475179582784198	0.00011845650056998584
1519	22.0	8.0	14.0	0.0004952057590735653	8.034662588247956e-05
1520	19.0	19.0	0	0.0	0.0001405097127266057
1521	9.0	2.0	7.0	3.3106037992582385e-05	1.60654815559772e-08
1522	39.0	17.0	22.0	0.0045569335329117494	0.000845545238249174
1523	31.0	13.0	18.0	0.0032149483157542557	0.00012827040219279956
1524	34.0	19.0	15.0	0.0018564230217576303	1.2468775401451072e-05
1525	26.0	12.0	14.0	0.0026025642658343935	4.45138520180669e-05
1526	12.0	6.0	6.0	0.0	1.0624466274255596e-47
1527	14.0	8.0	6.0	0.0003223891346345688	2.3911282508647563e-06
1528	29.0	17.0	12.0	0.001642887782489759	1.4935990104751479e-05
1529	4.0	2.0	2.0	0.00010490912586703394	7.666139094182118e-07
1530	14.0	3.0	11.0	0.00028865928466730213	0.001255261525232327
1531	32.0	14.0	18.0	0.004133996779370077	2.488304572324505e-06
1532	38.0	28.0	10.0	0.002100924036001206	1.9018133955563521e-06
1533	27.0	8.0	19.0	0.010264702538273555	9.89154260670204e-07
1534	23.0	23.0	0	0.0	0.0003954762638242643
1535	14.0	2.0	12.0	0.0005380054727723416	3.7547934859472916e-06
1536	34.0	17.0	17.0	0.004112934712822334	3.4719263128907264e-05
1537	25.0	6.0	19.0	0.0005929501067417352	7.580196682444639e-06
1538	47.0	22.0	25.0	0.0032773398669484117	6.583034826536548e-05
1539	3.0	3.0	0	0.0	5.117646525938907e-06
1540	17.0	12.0	5.0	0.0010310628337588195	0.00030655778990601923
1541	18.0	7.0	11.0	0.00022709603153082212	8.928475034410662e-06
1542	24.0	7.0	17.0	2.407241230109587e-05	0.00025291417644394515
1543	27.0	16.0	11.0	0.000684394212308737	2.1270724269012e-05
1544	37.0	12.0	25.0	0.0016708842568390757	7.304106108986335e-06
1545	29.0	10.0	19.0	3.502147725094915e-05	4.676943510586415e-06
1546	25.0	15.0	10.0	0.000690482203032627	2.3388965287058927e-05
1547	14.0	5.0	9.0	0.0005187734272457672	2.1062009629707133e-05
1548	4.0	4.0	0	0.0	4.631634627838524e-06
1549	17.0	10.0	7.0	0.0004685966839708485	7.70956565290656e-08
1550	29.0	8.0	21.0	0.0010702698046324434	3.321388686754752e-07
1551	29.0	13.0	16.0	0.0020588901282298576	2.8365324340354084e-05
1552	20.0	6.0	14.0	0.001747041086379166	9.130609340373888e-06
1553	14.0	0	14.0	0.0	3.7757856497573076e-111
1554	5.0	5.0	0	0.0	1.6758324535600873e-07
1555	4.0	4.0	0	0.0	1.1365114805769496e-108
1556	13.0	2.0	11.0	2.329588287202826e-06	2.218309432950487e-78
1557	1.0	0	1.0	0.0	3.7757856497573076e-111
1558	8.0	3.0	5.0	4.151844014081482e-05	7.601510187680617e-07
1559	5.0	0	5.0	0.0	3.7757856497573076e-111
1560	23.0	8.0	15.0	0.00016149223693176038	2.617105607807737e-06
1561	22.0	6.0	16.0	0.0012473717621921366	0.0001822640064671284
1562	19.0	5.0	14.0	0.00011345094958677762	0.00017167514236383007
1563	16.0	9.0	7.0	0.0011199691671964444	2.7145782997818298e-05
1564	20.0	7.0	13.0	0.0005683418891345828	3.7013741582440996e-05
1565	27.0	7.0	20.0	0.0024966223558266984	2.7676800122654933e-06
1566	26.0	15.0	11.0	0.0004452490324702157	5.0028637620375876e-06
1567	42.0	28.0	14.0	0.002904297717655763	1.21673975568652e-05
1568	32.0	19.0	13.0	0.001496970137473664	8.598114718644443e-06
1569	20.0	3.0	17.0	0.00019237222389434895	1.0394258423467269e-06
1570	16.0	13.0	3.0	0.005175617824932786	4.282041709059904e-05
1571	18.0	12.0	6.0	0.00023282940714877134	1.3614429694129283e-05
1572	10.0	3.0	7.0	0.00010459851409540689	6.010021935704567e-06
1573	10.0	7.0	3.0	0.00042250448549282544	0.001178343737031596
1574	13.0	4.0	9.0	0.0008152704822837917	1.5957968553215415e-06
1575	15.0	7.0	8.0	0.0005265438983993037	2.7699622488100587e-07
1576	41.0	22.0	19.0	0.0014926526338480482	7.317276233017987e-05
1577	45.0	18.0	27.0	0.0018186888683678045	0.0001110433067861642
1578	6.0	3.0	3.0	0.00014497804440692254	1.5636181854576705e-07
1579	42.0	25.0	17.0	0.0025553978683128275	9.851725433541738e-05
1580	55.0	15.0	40.0	0.0031507526278532418	0.0002386330458616558
1581	30.0	8.0	22.0	0.0021392893968840876	2.3459262743275406e-05
1582	18.0	12.0	6.0	0.0	9.373872435488921e-05
1583	25.0	12.0	13.0	0.000749912588670601	9.373872435488921e-05
1584	27.0	13.0	14.0	2.704910844585503e-06	9.670661596492328e-05
1585	16.0	1.0	15.0	2.3658263272259807e-05	1.8374730865541382e-08
1586	12.0	12.0	0	0.0	1.9437923440023918e-05
1587	15.0	10.0	5.0	0.0008355974343053512	4.286852259981019e-08
1588	17.0	10.0	7.0	0.0004831177842944126	3.6215123974118614e-05
1589	42.0	19.0	23.0	0.0005454601552913905	1.4954045948037907e-05
1590	1.0	0	1.0	0.0	3.7757856497573076e-111
1591	45.0	27.0	18.0	0.00158029692207548	7.275112133482537e-06
1592	27.0	13.0	14.0	0.008183352960299544	0.0026865780564763117
1593	31.0	13.0	18.0	0.0006306713179744096	2.4179237893593357e-05
1594	43.0	17.0	26.0	0.001254793904430349	0.0006419523878011957
1595	12.0	12.0	0	0.0	0.0001400137334141998
1596	21.0	4.0	17.0	0.0006407739658465791	4.65271278681155e-09
1597	8.0	8.0	0	0.0	9.150526211827652e-05
1598	24.0	12.0	12.0	0.0004989072160187875	2.2292315237566934e-06
1599	13.0	11.0	2.0	0.0002238346079287382	1.0929830647485495e-09
1600	4.0	2.0	2.0	4.659176574405652e-06	5.701436331133534e-109
1601	4.0	4.0	0	0.0	7.425921293863726e-06
1602	9.0	9.0	0	0.0	1.7770696455981567e-06
1603	7.0	7.0	0	0.0	1.6763390038613064e-06
1604	23.0	12.0	11.0	0.0018551546903568194	1.05763501729487e-05
1605	23.0	11.0	12.0	0.0007249549328203687	2.059155429459751e-05
1606	7.0	7.0	0	0.0	0.001729744902793822
1607	39.0	14.0	25.0	0.0018514014647829924	7.528806503344234e-06
1608	13.0	5.0	8.0	0.0004604431249656386	1.5674918262651192e-06
1609	26.0	16.0	10.0	0.00029488446225699416	0.014132943181994716
1610	29.0	29.0	0	0.0	0.0006686302126809394
1611	20.0	18.0	2.0	0.0005079719028874367	0.00026530906876557286
1612	25.0	14.0	11.0	0.002138719941969438	3.35840291153477e-05
1613	49.0	22.0	27.0	0.0059582574312794035	0.0010344417086199913
1614	8.0	8.0	0	0.0	0.0001441071274626802
1615	14.0	2.0	12.0	9.610845900426771e-05	6.13099852239685e-05
1616	25.0	9.0	16.0	0.003029272363969906	9.509776267749278e-05
1617	10.0	1.0	9.0	1.4909365038098086e-05	2.1897917825507826e-10
1618	15.0	7.0	8.0	1.1182023778573564e-05	4.221828994116509e-06
1619	12.0	6.0	6.0	0.00036760903172060593	1.304516826955275e-06
1620	7.0	7.0	0	0.0	5.959255415647388e-06
1621	14.0	14.0	0	0.0	0.0005079755204919668
1622	38.0	18.0	20.0	0.0030705876122434457	6.978527222672463e-05
1623	11.0	3.0	8.0	0.00016452070170512402	1.892126945591777e-62
1624	10.0	4.0	6.0	5.702314440786473e-05	2.1848400027567137e-62
1625	8.0	0	8.0	0.0	3.7757856497573076e-111
1626	36.0	18.0	18.0	0.0003605167296017884	0.00023351764750084185
1627	40.0	24.0	16.0	0.0020744077746540587	0.0006709668426891752
1628	29.0	10.0	19.0	6.719567992865039e-05	7.225383604924068e-05
1629	16.0	5.0	11.0	0.0007643223864426658	2.1195999456009524e-05
1630	43.0	21.0	22.0	0.002261341704113505	0.001183725283124897
1631	33.0	33.0	0	0.0	0.00036332443659251094
1632	29.0	15.0	14.0	0.0016921249251555049	8.871686033384647e-07
1633	25.0	4.0	21.0	0.0008510503699437966	4.312677566429144e-06
1634	26.0	14.0	12.0	0.0011105043827838667	2.861618398538919e-06
1635	20.0	9.0	11.0	0.0019235462256062342	2.0999758609758087e-05
1636	23.0	13.0	10.0	0.0019364935596202211	0.00020422999462455524
1637	49.0	22.0	27.0	0.0035919093502322697	7.97161767938577e-05
1638	22.0	10.0	12.0	1.2657429693802022e-05	0.0001920840097356195
1639	28.0	8.0	20.0	0.002129681139415091	4.32648018654945e-06
1640	20.0	13.0	7.0	0.0014764283456433955	1.4956870140820676e-05
1641	36.0	12.0	24.0	0.001956498436816677	5.520090277487216e-06
